DeploymentID,City,State,Agency,TechnologyID,VendorID,Summary,Link,Latitude,Longitude
6224,Tallahassee,FL,Florida Fish and Wildlife Conservation Commission,1,4,"The Florida Fish and Wildlife Conservation Commission uses body-worn cameras, according to the Florida Department of Law Enforcement's 2019 Criminal Justice Agency Profile Report.",http://www.fdle.state.fl.us/CJSTC/Publications/CJAP/CJAP-2019/SA-Index.aspx,30.4380832,-84.2809332
6225,Tallahassee,FL,"State Attorney's Office, Second Judicial Circuit",1,4,"The State Attorney's Office, Second Judicial Circuit uses body-worn cameras, according to the Florida Department of Law Enforcement's 2019 Criminal Justice Agency Profile Report.",http://www.fdle.state.fl.us/CJSTC/Publications/CJAP/CJAP-2019/SA-Index.aspx,30.4380832,-84.2809332
6226,Marianna,FL,Jackson County School District Police Department,1,4,"The Jackson County School District Police Department uses body-worn cameras, according to the Florida Department of Law Enforcement's 2019 Criminal Justice Agency Profile Report.",http://www.fdle.state.fl.us/CJSTC/Publications/CJAP/CJAP-2019/SP-Index.aspx,30.7743596,-85.2268735
6227,Pensacola,FL,Pensacola State College Police Department,1,4,"The Pensacola State College Police Department uses body-worn cameras, according to the Florida Department of Law Enforcement's 2019 Criminal Justice Agency Profile Report.",http://www.fdle.state.fl.us/CJSTC/Publications/CJAP/CJAP-2019/SP-Index.aspx,30.421309,-87.2169149
6228,Gainesville,FL,"University of Florida, University Police Department",1,4,"The University of Florida, University Police Department uses body-worn cameras, according to the Florida Department of Law Enforcement's 2019 Criminal Justice Agency Profile Report.",http://www.fdle.state.fl.us/CJSTC/Publications/CJAP/CJAP-2019/SP-Index.aspx,29.6519684,-82.3249846
6229,Chipley,FL,Washington District Schools Department of Public Safety,1,4,"The Washington District Schools Department of Public Safety uses body-worn cameras, according to the Florida Department of Law Enforcement's 2019 Criminal Justice Agency Profile Report.",http://www.fdle.state.fl.us/CJSTC/Publications/CJAP/CJAP-2019/SP-Index.aspx,30.7818584,-85.538541
6230,Beloit,WI,Beloit Town Police Department,1,4,"All officers in the Beloit Town Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.5083272,-89.031784
6231,La Crosse,WI,Campbell Police Department,1,4,"Some officers in the Campbell Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,43.8122836,-91.2514355
6232,DeForest,WI,DeForest Police Department,1,4,"All officers in the DeForest Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey. The Deforest Police Department also received a Small, Rural, and Tribal Body-Worn Camera Program grant for $1,185.00 for 6 body-worn cameras in 2023.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,43.2477691,-89.3437277
6233,Fontana-On-Geneva Lake,WI,Fontana Police Department,1,4,"All officers in the Fontana Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.5492107,-88.5750725
6234,Neenah,WI,Fox Crossing Police Department,1,4,"All officers in the Fox Crossing Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.1858193,-88.462609
6235,Gibraltar,WI,Gibraltar Police Department,1,4,"All officers in the Gibraltar Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey. The Gibraltar Police Department also received a Small, Rural, and Tribal Body-Worn Camera Program grant for $2,000.00 for 2 body-worn cameras in 2023.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,45.1218665,-87.2051719
6236,Linn,WI,Linn Township Police Department,1,4,"All officers in the Linn Township Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.538857,-88.47957239943153
6237,Madison,WI,Madison Town Police Department,1,4,"All officers in the Madison Town Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,43.074761,-89.3837613
6238,Mineral Point,WI,Mineral Point Police Department,1,4,"All officers in the Mineral Pt Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.8601132,-90.1797688
6239,Nekoosa,WI,Rome Town Police Department,1,4,"Some officers in the Rome Town Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.3154564,-89.8918206
6240,St. Francis,WI,St. Francis Police Department,1,4,"All officers in the St. Francis Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.9744081,-87.8709308
6241,Kenosha,WI,University of Wisconsin-Parkside Police Department,1,4,"All officers in the University of Wisconsin-Parkside Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.5846773,-87.8212263
6242,Racine,WI,Wind Point Police Department,1,4,"Some officers in the Wind Point Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.7313756,-87.7834769
6243,Beaver Dam,WI,Beaver Dam Police Department,1,4,"Some officers in the Beaver Dam Township Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,43.4577692,-88.837329
6244,Delavan,WI,Delavan Police Department,1,4,"All officers in the Delavan Town Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.633102,-88.6460554
6245,East Troy,WI,East Troy Town Police Department,1,4,"All officers in the East Troy Town Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.7851871,-88.4054374
6246,East Troy,WI,East Troy Village Police Department,1,4,"All officers in the East Troy Village Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.7851871,-88.4054374
6247,Fulton,WI,Fulton Police Department,1,4,"All officers in the Fulton Town Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.8081182,-89.1275145
6248,Lake Geneva,WI,Geneva Police Department,1,4,"All officers in the Geneva Town Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.5918039,-88.4345369
6249,Hartford,WI,Hartford Police Department,1,4,"All officers in the Hartford Township Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,43.317744,-88.3788508
6250,Milton,WI,Milton Township Police Department,1,4,"All officers in the Milton Township Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,42.7753567,-88.9390017
6251,Oneida,WI,Oneida Tribal Police Department,1,4,"All officers in the Oneida Tribal Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,45.6879163,-89.4779558
6252,Ripon,WI,Ripon Township Police Department,1,4,"All officers in the Ripon Township Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,43.8442406,-88.8387158
6253,Hudson,WI,St. Croix County Sheriff's Office,1,4,"All officers in the St. Croix County Sheriff's Office wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.9750953,-92.7554671
6254,St. Croix Falls,WI,St. Croix Falls Police Department,1,4,"Some officers in the St. Croix Falls Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,45.4104918,-92.6445824
6255,Menomonie,WI,University of Wisconsin-Stout Police Department,1,4,"All officers in the University of Wisconsin-Stout Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.8765289,-91.9278716
6256,Wisconsin Rapids,WI,Wood County Sheriff's Office,1,4,"All officers in the Wood County Sheriff's Office wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.3917589,-89.8228767
6257,Marshfield,WI,Marshfield Police Department,1,4,"All officers in the Marshfield Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.6662287,-90.1740313
6258,Nekoosa,WI,Nekoosa Police Department,1,4,"All officers in the Nekoosa Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.3154564,-89.8918206
6259,Port Edwards,WI,Port Edwards Police Department,1,4,"All officers in the Port Edwards Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.3507979,-89.8654036
6260,Wisconsin Rapids,WI,Wisconsin Rapids Police Department,1,4,"All officers in the Wisconsin Rapids Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.3917589,-89.8228767
6261,Oshkosh,WI,Winnebago County Sheriff's Office,1,4,"All officers in the Winnebago County Sheriff's Office wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.0206919,-88.5408574
6262,Menasha,WI,Menasha Police Department,1,4,"All officers in the Menasha Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.2022293,-88.4465361
6263,Neenah,WI,Neenah Police Department,1,4,"All officers in the Neenah Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.1858193,-88.462609
6264,Omro,WI,Omro Police Department,1,4,"All officers in the Omro Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.0394988,-88.7442754
6265,Winneconne,WI,Winneconne Police Department,1,4,"All officers in the Winneconne Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.1109462,-88.7136515
6266,Oshkosh,WI,Oshkosh Police Department,1,4,"Some officers in the Oshkosh Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.0206919,-88.5408574
6267,Hancock,WI,Hancock Police Department,1,4,"Some officers in the Hancock Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.133584,-89.523177
6268,Plainfield,WI,Plainfield Police Department,1,4,"All officers in the Plainfield Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.2138646,-89.4923422
6269,Wautoma,WI,Wautoma Police Department,1,4,"All officers in the Wautoma Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.0750502,-89.290193
6270,Wild Rose,WI,Wild Rose Police Department,1,4,"All officers in the Wild Rose Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.1800174,-89.2475259
6271,Manawa,WI,Manawa Police Department,1,4,"Some officers in the Manawa Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.4644255,-88.919829
6272,Marion,WI,Marion Police Department,1,4,"All officers in the Marion Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.6717407,-88.8890809
6273,New London,WI,New London Police Department,1,4,"All officers in the New London Police Department wear body-worn cameras, according to a 2020 Wisconsin Department of Justice survey. The New London Police Department also received a Small, Rural and Tribal Body-Worn Camera Program grant for $20,000 for 20 body-worn cameras in 2023.",https://www.doj.state.wi.us/sites/default/files/news-media/1.21.21_BodyCam_AgencyResponses.pdf,44.3927581,-88.7398255
